AIRPORT_SEQ_ID;ID;AIRPORT;DISPLAY_AIRPORT_NAME;AIRPORT_COUNTRY_CODE_ISO;AIRPORT_STATE_NAME;LATITUDE;LONGITUDE;AIRPORT_IS_CLOSED
1036803;10368;ASA;Assab International;ER;;13.07166667;42.645;0
1036903;10369;ASB;Ashgabat Airport;TM;;37.98694444;58.36111111;0
1037001;10370;ASC;Ascension Airport;BO;;-15.91666667;-63.15;0
1037102;10371;ASD;Fresh Creek;BS;;24.69805556;-77.79555556;0
1037205;10372;ASE;Aspen Pitkin County Sardy Field;US;Colorado;39.22194444;-106.8683333;0
1037302;10373;ASG;Ashburton Airport;NZ;;-43.90277778;171.7997222;0
1037406;10374;ASH;Boire Field;US;New Hampshire;42.7825;-71.51416667;0
1037502;10375;ASI;Ascension Aux Af;SH;;-7.96972222;-14.39361111;0
1037602;10376;ASJ;Amami;JP;;28.43055556;129.7125;0
1037702;10377;ASK;Yamoussoukro Airport;CI;;6.90305556;-5.36611111;0
1037802;10378;ASL;Harrison County;US;Texas;32.52055556;-94.30777778;0
1037904;10379;ASM;Asmara International;ER;;15.28777778;38.90805556;0
1038002;10380;ASN;Talladega Municipal;US;Alabama;33.56944444;-86.05111111;0
1038106;10381;ASO;Asosa Hidase;ET;;10.02055556;34.58222222;0
1038205;10382;ASP;Alice Springs Airport;AU;;-23.80444444;133.8952778;0
1038305;10383;ASQ;Austin Airport;US;Nevada;39.46805556;-117.1975;0
1038405;10384;ASR;Kayseri Airport;TR;;38.77027778;35.49555556;0
1038502;10385;AST;Astoria Regional;US;Oregon;46.15805556;-123.8786111;0
1038603;10386;ASU;Silvio Pettirossi International;PY;;-25.23972222;-57.51916667;0
1038702;10387;ASW;Aswan International;EG;;23.96444444;32.82;0
1038802;10388;ASX;John F Kennedy Memorial;US;Wisconsin;46.54861111;-90.91888889;0
1038906;10389;ASY;Ashley Municipal;US;North Dakota;46.02305556;-99.35277778;0
1039001;10390;ATA;Anta Huaraz;PE;;-9.34722222;-77.6;0
1039101;10391;ATB;Atbara Airport;SD;;17.70972222;34.05722222;0
1039201;10392;ATC;Arthur's Town Airport;BS;;24.62944444;-75.67388889;0
1039303;10393;ATE;Antlers Municipal;US;Oklahoma;34.19361111;-95.65;0
1039401;10394;ATH;Eleftherios Venizelos International;GR;;37.93666667;23.94444444;0
1039502;10395;ATI;Artigas International;UY;;-30.40083333;-56.50777778;0
1039605;10396;ATK;Atqasuk Edward Burnell Sr. Memorial;US;Alaska;70.46722222;-157.4355556;0
1039707;10397;ATL;Hartsfield-Jackson Atlanta International;US;Georgia;33.63666667;-84.42777778;0
1039805;10398;ATM;Altamira Airport;BR;;-3.25305556;-52.25388889;0
1039905;10399;ATN;Namatanai Airport;PG;;-3.66972222;152.4380556;0
1040005;10400;ATO;Ohio University;US;Ohio;39.21194444;-82.22916667;0
1040101;10401;ATP;Aitape Airport;PG;;-3.1425;142.3466667;1
1040205;10402;ATQ;Amritsar International;IN;;31.71138889;74.79638889;0
1040302;10403;ATR;Atar Airport;MR;;20.50666667;-13.04305556;0
1040406;10404;ATS;Artesia Municipal;US;New Mexico;32.85194444;-104.4675;0
1040505;10405;ATT;Atmautluak Airport;US;Alaska;60.86777778;-162.2741667;0
1040602;10406;ATU;Casco Cove CGS;US;Alaska;52.8325;173.1755556;0
1040705;10407;ATV;Ati Airport;TD;;13.23972222;18.31555556;0
1040805;10408;ATW;Appleton International;US;Wisconsin;44.25805556;-88.51916667;0
1040903;10409;ATY;Watertown Regional;US;South Dakota;44.91388889;-97.15472222;0
1041001;10410;ATZ;Assiut Airport;EG;;27.04638889;31.07861111;0
1041103;10411;AUA;Reina Beatrix International;AW;;12.50138889;-70.01555556;0
1041202;10412;AUC;Santiago Perez;CO;;7.06888889;-70.73694444;0
1041302;10413;AUD;Augustus Downs Airport;AU;;-18.51555556;139.8786111;0
1041402;10414;AUG;Augusta State;US;Maine;44.32055556;-69.79722222;0
1041502;10415;AUH;Abu Dhabi International;AE;;24.44333333;54.65277778;0
1041605;10416;AUK;Alakanuk Airport;US;Alaska;62.68305556;-164.7222222;0
1041702;10417;AUM;Austin Municipal;US;Minnesota;43.66277778;-92.93305556;0
1041802;10418;AUN;Auburn Municipal;US;California;38.95472222;-121.0816667;0
1041902;10419;AUO;Auburn University Regional;US;Alabama;32.615;-85.43388889;0
1042001;10420;AUP;Aguan Papua N.G.;PG;;-9.91666667;149.3333333;0
1042106;10421;AUQ;Hiva Oa/Atuona;PF;;-9.76583333;-139.0097222;0
1042202;10422;AUR;Aurillac Airport;FR;;44.89111111;2.42194444;0
1042302;10423;AUS;Austin - Bergstrom International;US;Texas;30.19444444;-97.67;0
1042405;10424;AUW;Wausau Downtown;US;Wisconsin;44.92638889;-89.62666667;0
1042502;10425;AUX;Araguaina Airport;BR;;-7.22777778;-48.24055556;0
1042605;10426;AUY;Aneityum Airport;VU;;-20.24944444;169.7708333;0
1042702;10427;AUZ;Aurora Municipal;US;Illinois;41.77194444;-88.47555556;0
1042805;10428;AVB;Aviano AB;IT;;46.03111111;12.59638889;0
1043002;10430;AVI;Maximo Gomez;CU;;22.02694444;-78.78972222;0
1043105;10431;AVL;Asheville Regional;US;North Carolina;35.43444444;-82.54277778;0
1043206;10432;AVN;Avignon Caumont;FR;;43.90722222;4.90194444;0
1043302;10433;AVO;Avon Park Executive;US;Florida;27.59138889;-81.52888889;0
1043405;10434;AVP;Wilkes Barre Scranton International;US;Pennsylvania;41.33833333;-75.72333333;0
1043502;10435;AVV;Avalon Airport;AU;;-38.03944444;144.4694444;0
1043602;10436;AVW;Marana Regional;US;Arizona;32.40944444;-111.2183333;0
1043701;10437;AVX;Catalina;US;California;33.405;-118.4158333;1
1043802;10438;AWA;Lake Awasa;ET;;7.06666667;38.49055556;0
1043903;10439;AWK;Wake Island Airfield;US;U.S. Pacific Trust Territories and Possessions;19.2825;166.6366667;0
1044001;10440;AWM;West Memphis Municipal;US;Arkansas;35.135;-90.23444444;0
1044101;10441;AWR;Awar Airport;PG;;-4.12416667;144.8702778;0
1044205;10442;AWX;Andrews County;US;Texas;32.33083333;-102.5297222;0
1044302;10443;AWZ;Ahwaz Airport;IR;;31.3375;48.76194444;0
1044406;10444;AXA;Clayton J Lloyd;AI;;18.20472222;-63.05388889;0
1044501;10445;AXB;Maxson Airfield;US;New York;44.31666667;-75.89972222;0
1044606;10446;AXC;Aramac Airport;AU;;-22.96333333;145.2516667;0
1044705;10447;AXD;Dimokritos;GR;;40.85583333;25.95611111;0
1044805;10448;AXM;El Eden;CO;;4.45083333;-75.76666667;0
1044902;10449;AXN;Chandler Field;US;Minnesota;45.86638889;-95.39472222;0
1045005;10450;AXP;Spring Point Airport;BS;;22.44194444;-73.97055556;0
1045102;10451;AXS;Altus/Quartz Mountain Regional;US;Oklahoma;34.69888889;-99.33833333;0
1045201;10452;AXT;Akita Airport;JP;;39.61555556;140.2186111;0
1045306;10453;AXU;Axum Atse Yohannes IV;ET;;14.14694444;38.7725;0
1045402;10454;AXV;Neil Armstrong;US;Ohio;40.49361111;-84.29805556;0
1045502;10455;AXX;Angel Fire;US;New Mexico;36.42194444;-105.29;0
1045601;10456;AYL;Anthony Lagoon Airport;AU;;-18.01666667;135.55;0
1045702;10457;AYP;Coronel FAP Alfredo Mendivil Duarte;PE;;-13.15472222;-74.20444444;0
1045801;10458;AYQ;Ayers Rock Connellan;AU;;-25.18611111;130.9755556;0
1045906;10459;AYR;Ayr Airport;AU;;-19.59305556;147.3241667;0
1046003;10460;AYS;Waycross-Ware County;US;Georgia;31.24833333;-82.39527778;0
1046103;10461;AYT;Antalya Airport;TR;;36.89972222;30.7975;0
1046203;10462;AYW;Ayawasi Airport;ID;;-1.15972222;132.4641667;0
1046302;10463;AZ1;Valle;US;Arizona;35.65055556;-112.1480556;0
1046402;10464;AZ2;H. A. Clark Memorial Field;US;Arizona;35.30555556;-112.1944444;0
1046502;10465;AZ3;Glendale Municipal;US;Arizona;33.52694444;-112.2952778;0
1046602;10466;AZA;Phoenix - Mesa Gateway;US;Arizona;33.30777778;-111.6555556;0
1046706;10467;AZD;Shahid Sadooghi International;IR;;31.905;54.27638889;0
1046801;10468;AZG;Pablo L. Sidar;MX;;19.09361111;-102.3936111;0
1046902;10469;AZO;Kalamazoo/Battle Creek International;US;Michigan;42.23444444;-85.55166667;0
1047002;10470;AZS;El Catey International;DO;;19.26944444;-69.73694444;0
1047101;10471;B19;Biddeford Municipal;US;Maine;43.46416667;-70.4725;0
1047205;10472;B21;Sugarloaf Regional;US;Maine;45.08555556;-70.21638889;0
1047302;10473;BAA;Bialla Airport;PG;;-5.33055556;151.0080556;0
1047402;10474;BAB;Beale AFB;US;California;39.13611111;-121.4366667;0
1047501;10475;BAC;Barranca de Upia Airport;CO;;4.56916667;-72.96722222;0
1047605;10476;BAD;Barksdale AFB;US;Louisiana;32.50194444;-93.6625;0
1047701;10477;BAE;Barcelonnette Airport;FR;;44.38333333;6.63333333;0
1047805;10478;BAF;Westfield Barnes Regional;US;Massachusetts;42.15805556;-72.71583333;0
1047905;10479;BAG;Baguio Airport;PH;;16.375;120.6188889;0
1048005;10480;BAH;Bahrain International;BH;;26.27083333;50.63361111;0
1048103;10481;BAI;Buenos Aires Airport;CR;;9.16333333;-83.33027778;0
1048207;10482;GYD;Heydar Aliyev International;AZ;;40.47222222;50.04944444;0
1048302;10483;BAL;Batman Airport;TR;;37.92888889;41.11666667;0
1048402;10484;BAM;Battle Mountain Airport;US;Nevada;40.59916667;-116.8744444;0
1048501;10485;BAO;Udorn AB;TH;;17.38305556;102.8;0
1048603;10486;BAQ;Ernesto Cortissoz;CO;;10.88972222;-74.78083333;0
1048701;10487;BAR;Baker AAF;US;Alaska;55.36666667;-133.6;1
1048801;10488;BAT;Barth Airport;DD;;54.33888889;12.71138889;1
1048903;10489;BAU;Bauru-Arealva;BR;;-22.16111111;-49.07;0
1049002;10490;BAV;Baotou Airport;CN;;40.55944444;109.9983333;0
1049107;10491;BAX;Mikhaylovka;RU;;53.36333333;83.53972222;0
1049203;10492;BAY;Maramures;RO;;47.65833333;23.46611111;0
1049302;10493;BBA;Balmaceda Airport;CL;;-45.91611111;-71.68944444;0
1049405;10494;BBC;Bay City Regional;US;Texas;28.97333333;-95.86333333;0
1049501;10495;BBF;N Eng Heliport;US;Massachusetts;42.50833333;-71.18333333;1
1049702;10497;BBI;Bhubaneswar Airport;IN;;20.24444444;85.81777778;0
1049805;10498;BBO;Berbera International;SO;;10.38916667;44.94138889;0
1049902;10499;BBQ;Cocoa Point;AG;;17.55555556;-61.765;0
1050005;10500;BBR;Baillif;GP;;16.01361111;-61.74305556;0
1050103;10501;BBS;Blackbushe Airport;GB;;51.32388889;-0.84777778;0
1050205;10502;BBT;Berberati Airport;CF;;4.22166667;15.78638889;0
1050305;10503;BBU;Baneasa Aurel Vlaicu;RO;;44.50333333;26.10277778;0
1050403;10504;BBX;Wings Field;US;Pennsylvania;40.1375;-75.26527778;0
1050503;10505;BBY;Bambari Airport;CF;;5.84694444;20.64972222;0
1050602;10506;BBZ;Zambezi Airport;ZM;;-13.5375;23.10777778;0
1050702;10507;BCA;Gustavo Rizo;CU;;20.36527778;-74.50611111;0
1050802;10508;BCB;Virginia Tech/Montgomery Executive;US;Virginia;37.20777778;-80.40777778;0
1050901;10509;BCC;Bear Creek Airport;US;Alaska;57.6175;-155.8672222;0
1051001;10510;BCD;Bacolod Airport;PH;;10.6425;122.9297222;1
1051102;10511;BCE;Bryce Canyon Airport;US;Utah;37.70638889;-112.1458333;0
1051203;10512;BCH;Cakung;TL;;-8.48555556;126.3994444;0
1051302;10513;BCI;Barcaldine Airport;AU;;-23.56527778;145.3066667;0
1051401;10514;BCJ;Baca Grande;US;Colorado;37.96666667;-105.7666667;0
1051502;10515;BCL;Barra del Colorado Airport;CR;;10.76861111;-83.58555556;0
1051605;10516;BCM;George Enescu Bacau International;RO;;46.52194444;26.91027778;0
1051707;10517;BCN;Barcelona Airport;ES;;41.295;2.08777778;0
1051801;10518;BCS;Southern Seaplane;US;Louisiana;29.86611111;-90.02222222;0
1051901;10519;BCT;Boca Raton Public;US;Florida;26.37083333;-80.10833333;0
1052001;10520;BCY;Bulchi Airport;ET;;6.29222222;36.88722222;0
1052103;10521;BDA;L. F. Wade International;BM;;32.36416667;-64.67861111;0
1052202;10522;BDB;Bundaberg Airport;AU;;-24.90388889;152.3186111;0
1052303;10523;BDE;Baudette International;US;Minnesota;48.73027778;-94.61111111;0
1052402;10524;BDG;Blanding Municipal;US;Utah;37.58333333;-109.4833333;0
1052502;10525;BDH;Bandar Lengeh Airport;IR;;26.53222222;54.82472222;0
1052602;10526;BDI;Bird Island Airport;SC;;-3.72416667;55.20555556;0
1052701;10527;BDJ;Syamsudin Noor;ID;;-3.44222222;114.7627778;0
1052805;10528;BDK;Bondoukou/Soko;CI;;8.0175;-2.76222222;0
1052906;10529;BDL;Bradley International;US;Connecticut;41.93916667;-72.68333333;0
1053005;10530;BDM;Bandirma Airport;TR;;40.31805556;27.97777778;0
1053102;10531;BDN;Talhar;PK;;24.84194444;68.83833333;0
1053206;10532;BDO;Husein Sastranegara;ID;;-6.90055556;107.5733333;0
1053302;10533;BDP;Chandragadhi;NP;;26.57083333;88.07888889;0
1053403;10534;BDQ;Vadodara Airport;IN;;22.33611111;73.22638889;0
1053502;10535;BDR;Igor I Sikorsky Memorial;US;Connecticut;41.16333333;-73.12611111;0
1053603;10536;BDS;Brindisi Airport;IT;;40.65833333;17.94694444;0
1053705;10537;BDU;Bardufoss Airport;NO;;69.05583333;18.53888889;0
1053802;10538;BDY;Bandon State;US;Oregon;43.08638889;-124.4077778;0
1053906;10539;BEB;Benbecula Airport;GB;;57.48111111;-7.36305556;0
1054005;10540;BED;Laurence G Hanscom Field;US;Massachusetts;42.47;-71.28888889;0
1054105;10541;BEF;Bluefields Airport;NI;;11.99083333;-83.77416667;0
1054206;10542;BEG;Beograd;RS;;44.81833333;20.30916667;0
1054306;10543;BEH;Southwest Michigan Regional;US;Michigan;42.12833333;-86.425;0
1054402;10544;BEI;Beica Airport;ET;;9.39138889;34.51944444;1
1054505;10545;BEL;Val de Cans International;BR;;-1.37916667;-48.47611111;0
1054706;10547;BEN;Benina International;LY;;32.09694444;20.26944444;0
1054806;10548;BEO;Lake Macquarie;AU;;-33.06583333;151.6463889;0
1054902;10549;BER;Berlin Metropolitan Area;DE;;52.51166667;13.40138889;0
1055007;10550;BES;Brest Bretagne;FR;;48.44944444;-4.41694444;0
1055102;10551;BET;Bethel Airport;US;Alaska;60.77861111;-161.8372222;0
1055201;10552;BEU;Bedourie North;AU;;-24.23;139.445;0
1055305;10553;BEV;Teyman;IL;;31.28666667;34.72305556;0
1055402;10554;BEW;Beira Airport;MZ;;-19.79638889;34.90777778;0
1055505;10555;BEY;Rafic Hariri International;LB;;33.81916667;35.49;0
1055601;10556;BFB;Blue Fox Bay Airport;US;Alaska;58.18333333;-152.1333333;0
1055702;10557;BFD;Bradford Regional;US;Pennsylvania;41.80305556;-78.64;0
1055803;10558;BFF;Western Neb. Regional/William B. Heilig Field;US;Nebraska;41.87416667;-103.5955556;0
1055902;10559;BFI;Boeing Field/King County International;US;Washington;47.53;-122.3019444;0
1056002;10560;BFK;Buckley AFB;US;Colorado;39.70166667;-104.7516667;0
1056103;10561;BFL;Meadows Field;US;California;35.43388889;-119.0577778;0
1056202;10562;BFM;Mobile Downtown;US;Alabama;30.62666667;-88.06805556;0
1056305;10563;BFN;Bram Fischer International;ZA;;-29.09277778;26.3025;0
1056403;10564;BFO;Buffalo Range Airport;ZW;;-21.00805556;31.57861111;0
1056502;10565;BFP;Beaver County;US;Pennsylvania;40.7725;-80.39138889;0
1056601;10566;BFQ;Bahia de Pinas Airport;PA;;7.58333333;-78.2;0
1056702;10567;BFR;Virgil I Grissom Municipal;US;Indiana;38.84;-86.44527778;0
1056805;10568;BFS;Belfast Aldergrove;GB;;54.6575;-6.21583333;0
1056902;10569;BFT;Beaufort County;US;South Carolina;32.41222222;-80.63444444;0
1057005;10570;BGA;Palonegro;CO;;7.12638889;-73.18472222;0
1057102;10571;BGB;Booue Airport;GA;;-0.1075;11.94361111;0
1057202;10572;BGD;Hutchinson County;US;Texas;35.70083333;-101.3936111;0
1057302;10573;BGE;Decatur County Industrial Air Park;US;Georgia;30.97166667;-84.63694444;0
1057402;10574;BGF;Bangui-M'Poko;CF;;4.39944444;18.51944444;0
1057505;10575;BGI;Grantley Adams International;BB;;13.07472222;-59.49222222;0
1057607;10576;BGL;Baglung Airport;NP;;28.21361111;83.66611111;0
1057705;10577;BGM;Greater Binghamton/Edwin A. Link Field;US;New York;42.20833333;-75.97972222;0
1057803;10578;BGN;Bruggen Airport;DE;;51.19972222;6.13222222;0
1057902;10579;BGO;Flesland;NO;;60.29333333;5.21805556;0
1058005;10580;BGQ;Big Lake Airport;US;Alaska;61.53472222;-149.8125;0
1058102;10581;BGR;Bangor International;US;Maine;44.8075;-68.82805556;0
1058202;10582;BGS;Big Spring McMahon-Wrinkle;US;Texas;32.2125;-101.5216667;0
1058305;10583;BGT;Bagdad Airport;US;Arizona;34.59277778;-113.1719444;0
1058404;10584;BGU;Bangassou Airport;CF;;4.78583333;22.7825;0
1058502;10585;BGW;Al Muthana;IQ;;33.33277778;44.36388889;0
1058605;10586;BGX;Comandante Gustavo Kraemer;BR;;-31.39055556;-54.11194444;0
1058705;10587;BGY;Bergamo Orio Al Serio;IT;;45.66888889;9.70416667;0
1058801;10588;BH1;Isa AB;BH;;25.91833333;50.59055556;0
1058903;10589;BHB;Hancock County-Bar Harbor;US;Maine;44.44972222;-68.36138889;0
1059006;10590;IFP;Laughlin/Bullhead International;US;Arizona;35.15472222;-114.5594444;0
1059102;10591;BHD;Belfast City;GB;;54.61805556;-5.8725;0
1059202;10592;BHE;Woodbourne;NZ;;-41.51777778;173.8694444;0
1059305;10593;BHG;Araslaya;HN;;15.73555556;-84.54277778;0
1059402;10594;BHH;Bisha Airport;SA;;19.98416667;42.62305556;0
1059502;10595;BHI;Comandante Espora;AR;;-38.72555556;-62.16888889;0
1059605;10596;BHJ;Bhuj Airport;IN;;23.28805556;69.67027778;0
1059703;10597;BHK;Bukhara Airport;UZ;;39.77527778;64.48222222;0
1059804;10598;BHL;Bahia de Los Angeles North;MX;;28.97666667;-113.5602778;0
1059904;10599;BHM;Birmingham-Shuttlesworth International;US;Alabama;33.56388889;-86.75222222;0
1060006;10600;BHN;Beihan Airport;YE;;14.78222222;45.71972222;0
1060102;10601;BHO;Raja Bhoj;IN;;23.28888889;77.33;0
1060202;10602;BHQ;Broken Hill Airport;AU;;-32.00138889;141.4716667;0
1060305;10603;BHR;Bharatpur Airport;NP;;27.67694444;84.42833333;0
1060402;10604;BHS;Bathurst Airport;AU;;-33.40944444;149.6519444;0
1060501;10605;BHT;Brighton Downs Airport;AU;;-23.35;141.55;0
1060602;10606;BHU;Bhavnagar Airport;IN;;21.75222222;72.18555556;0
1060706;10607;BHV;Bahawalpur International;PK;;29.34694444;71.71138889;0
1060805;10608;BHX;Birmingham Airport;GB;;52.45416667;-1.74861111;0
1060901;10609;BHY;Beihai Airport;CN;;21.53944444;109.2938889;0
1061001;10610;BHZ;Belo Horizonte Metropolitan Area;BR;;-19.91666667;-43.93333333;0
1061106;10611;BIA;Bastia Poretta;FR;;42.5525;9.48361111;0
1061201;10612;BIC;Big Creek Airport;US;Alaska;57.66666667;-157.5833333;0
1061302;10613;BID;Block Island State;US;Rhode Island;41.16805556;-71.57777778;0
1061402;10614;BIE;Beatrice Municipal;US;Nebraska;40.30138889;-96.75416667;0
1061502;10615;BIF;Biggs AAF;US;Texas;31.84944444;-106.38;0
1061602;10616;BIG;Allen AAF;US;Alaska;63.99472222;-145.7202778;0
1061705;10617;BIH;Bishop Airport;US;California;37.37305556;-118.3636111;0
1061801;10618;BII;Bikini Atoll Airport;MH;;11.52166667;165.5644444;0
1061901;10619;BIK;Manuhua;ID;;-1.18666667;136.0855556;0
1062003;10620;BIL;Billings Logan International;US;Montana;45.80777778;-108.5436111;0
1062101;10621;BIM;Bimini International;BS;;25.69944444;-79.26555556;0
1062202;10622;BIN;Bamyan Airport;AF;;34.80944444;67.81888889;0
1062302;10623;BIO;Bilbao Airport;ES;;43.30111111;-2.91055556;0
1062401;10624;BIP;Bulimba Airport;AU;;-16.88305556;143.4813889;0
1062506;10625;BIQ;Biarritz Pays Basque;FR;;43.46833333;-1.52333333;0
1062605;10626;BIR;Biratnagar Airport;NP;;26.48222222;87.26361111;0
1062702;10627;BIS;Bismarck Municipal;US;North Dakota;46.77277778;-100.7458333;0
1062802;10628;BIV;Bria Airport;CF;;6.52833333;21.98888889;0
1062902;10629;BIX;Keesler AFB;US;Mississippi;30.41055556;-88.92444444;0
1063004;10630;BJC;Rocky Mountain Metro;US;Colorado;39.90888889;-105.1172222;0
1063104;10631;BJI;Bemidji Regional;US;Minnesota;47.51083333;-94.93472222;0
1063203;10632;BJJ;Wayne County;US;Ohio;40.87472222;-81.88833333;0
1063302;10633;BJL;Banjul International;GM;;13.33777778;-16.65222222;0
1063402;10634;BJM;Bujumbura International;BI;;-3.32388889;29.31861111;0
1063506;10635;BJR;Bahir Dar Ginbot Haya International;ET;;11.60611111;37.31944444;0
1063606;10636;BJU;Bajura Airport;NP;;29.50305556;81.66833333;0
1063702;10637;BJV;Imsik;TR;;37.14;27.66944444;0
1063802;10638;BJX;Guanajuato International;MX;;20.99333333;-101.4808333;0
1063906;10639;BJZ;Badajoz Airport;ES;;38.89138889;-6.82138889;0
1064002;10640;BKC;Buckland Airport;US;Alaska;65.98166667;-161.1491667;0
1064102;10641;BKE;Baker City Municipal;US;Oregon;44.83722222;-117.8091667;0
1064201;10642;BKF;Brooks Lake Airport;US;Alaska;58.6;-156.2333333;0
1064301;10643;BKG;Branson Airport;US;Missouri;36.53194444;-93.20055556;0
1064402;10644;BKH;Barking Sands PMRF;US;Hawaii;22.02277778;-159.785;0
1064505;10645;BKI;Kota Kinabalu International;MY;;5.93388889;116.0497222;0
1064602;10646;DMK;Don Mueang International;TH;;13.9125;100.6066667;0
1064705;10647;BKL;Burke Lakefront;US;Ohio;41.51777778;-81.68277778;0
1064805;10648;BKM;Bakelalan Airport;MY;;3.97361111;115.6172222;0
1065007;10650;BKO;Modibo Keita;ML;;12.53777778;-7.94333333;0
1065102;10651;BKQ;Blackall Airport;AU;;-24.42777778;145.4286111;0
1065205;10652;BKS;Fatmawati Soekarno;ID;;-3.86111111;102.3394444;0
1065306;10653;BKU;Betioky Airport;MG;;-23.73361111;44.39083333;0
1065402;10654;BKW;Raleigh County Memorial;US;West Virginia;37.78722222;-81.12416667;0
1065505;10655;BKX;Brookings Regional;US;South Dakota;44.30444444;-96.81888889;0
1065601;10656;BKY;Bukavu Kavumu;CD;;-2.30888889;28.80888889;0
1065705;10657;BKZ;Bukoba Airport;TZ;;-1.33138889;31.82055556;0
1065805;10658;BLA;General Jose Antonio Anzoategui International;VE;;10.10722222;-64.68916667;0
1065901;10659;BLB;Albrook AFB;PA;;8.97083333;-79.55638889;1
1066001;10660;BLC;Bali Airport;CM;;5.89166667;10.025;0
1066106;10661;BLD;Boulder City Municipal;US;Nevada;35.94722222;-114.8611111;0
1066203;10662;BLE;Borlange Airport;SE;;60.42222222;15.51527778;0
1066303;10663;BLF;Mercer County;US;West Virginia;37.29583333;-81.2075;0
